Date,Open,High,Low,Close,Volume
2020-02-14,102.76095436469852,103.94637725235778,102.60583480526606,103.02333946272681,1833587
2020-02-15,102.88254704679396,103.3742203026551,102.24051114833175,102.95158478377301,1299227
2020-02-16,102.7433562221027,103.5653267726339,102.21931864547734,102.87097445031245,1581657
2020-02-17,102.62066024609464,102.66926137850079,102.56514683050614,102.58414163877319,759096
2020-02-18,101.58467304954634,101.7743952374445,101.01713667444719,101.32932529910606,779440
2020-02-19,101.00381465633116,101.2277668873148,100.7202551136523,101.1697854251694,129845
2020-02-20,102.49808120224534,102.58299642991227,101.60445398154381,101.83428590054383,181902
2020-02-21,100.43920436083296,100.84652904571507,99.8927393669782,100.4710163720497,1827686
2020-02-22,100.91470959680578,101.36947313538795,100.85288481049837,101.10331667247645,1054891
2020-02-23,101.76499686762148,101.84255601696799,101.43276889949001,101.59018491344945,1793842
2020-02-24,102.27789927393673,102.39656564301546,101.94421958958509,102.0874188930014,1224457
2020-02-25,101.84723733432608,102.07551389242992,101.26227484809898,101.48633574941341,836925
2020-02-26,101.3749913798733,101.54218538943643,100.6205936074712,101.30271057815908,1333166
2020-02-27,101.64497918309061,102.54114366567974,101.37551197122394,102.28022040026431,2385938
2020-02-28,102.95443152916411,103.08112196057901,101.4876878332459,101.78544367235618,1477047
2020-02-29,102.20271040671294,102.90383263150078,101.96055841007501,102.66216728348178,1575871
2020-03-01,101.84031777820586,102.22578136042554,101.74866971316212,101.93018093769636,953533
2020-03-02,101.5437763422635,101.65721552088141,101.41868702752649,101.5019315616533,580472
2020-03-03,99.90680980262796,101.3398282365191,99.7525138005864,100.85570009684521,194877
2020-03-04,99.94558655896802,100.40120739144962,99.30129299321463,99.83408393676993,1198938
2020-03-05,98.9021181139292,100.26675219484859,98.55533880183215,99.90040593738449,823413
2020-03-06,98.37033012768453,98.85259963138292,97.76309051797273,98.56260301004102,1471365
2020-03-07,97.09349345853443,97.22870573753659,96.69775188927724,96.88624812426251,1488402
2020-03-08,96.88067088565299,97.16652312061923,96.83584807687316,97.13508881364308,1973590
2020-03-09,95.69768251279642,95.71120095880876,95.35695928303001,95.55727975618716,1185989
2020-03-10,95.49732299602512,96.10523389116929,95.2978193488525,95.85407386398934,2126936
2020-03-11,97.05864491819534,97.28250464766793,96.41860982077392,96.49853744481013,1017683
2020-03-12,97.81004041876662,97.81639409560925,97.3902312462164,97.44162278880057,588136
2020-03-13,96.28678730825705,96.46997474380643,95.44522301418787,96.01976921872574,1194772
2020-03-14,94.72198572665073,95.22666961579887,94.62630381721513,95.10254348690363,1452909
2020-03-15,94.73601472923241,94.80495549374571,94.4509911924204,94.64675140495427,1468788
2020-03-16,94.94638136971717,95.66953532094098,94.67149310636213,95.12013734638185,1286953
2020-03-17,97.33802755741311,98.22342320660952,97.33738138287424,97.8689381645357,1431135
2020-03-18,98.01914340302534,98.05477119786441,97.49259708603732,97.76841023454742,1088401
2020-03-19,97.76243592204966,98.1535360762163,97.67742569435428,97.78601335931145,992704
2020-03-20,97.95912936699867,98.59680406695448,97.80976321212785,98.48190806902738,928706
2020-03-21,99.39555026412053,99.40204839931177,98.79291726360074,99.19185998498416,2412680
2020-03-22,99.38754311813388,99.9227187347761,98.97715835043846,99.62557283010294,1273390
2020-03-23,100.07174665946127,100.08535978579376,99.7987447929086,100.04773282283041,683579
2020-03-24,99.56095460586778,100.21281863385636,98.98781977569546,99.26718757524354,989585
2020-03-25,98.13889822110733,98.18763684433216,97.5980498174153,97.8235175103919,0
2020-03-26,99.41193502728397,99.47387145646697,99.38420376801892,99.396389187531,371111
2020-03-27,99.88225086319936,99.89829677003281,99.36100717615012,99.82651393099329,446813
2020-03-28,101.03145396205888,101.66652337642617,100.91835756119202,101.44477593747953,614596
2020-03-29,100.39655101394902,100.4405334294954,100.37677208476936,100.40485575528582,2076873
2020-03-30,99.1801985553973,99.81610126529091,99.06521291701996,99.70690934395178,444151
2020-03-31,99.1004842931823,99.65115854832112,98.93194025907219,99.11355752574298,955802
2020-04-01,101.15699932573807,101.17285759126274,99.79644880267192,100.11080244715373,0
2020-04-02,101.12997774673066,101.20385587764808,100.92260643481872,101.07472903879015,1757998
2020-04-03,99.27358828253725,100.64398817055687,99.23673575274172,100.29408889944581,1248859
2020-04-04,100.22544042091302,100.42242187169312,99.67109689207204,100.24416108052095,1139790
2020-04-05,101.12239815405546,101.63302363734034,100.54435004601802,100.6093793369413,614367
2020-04-06,101.7190215745004,101.83155169196797,101.18191505009459,101.70386416364096,853147
2020-04-07,101.30328465950096,101.60342543798626,101.13154906679311,101.38864396169048,713156
2020-04-08,99.66586231357338,100.20538311907862,99.39345001175934,99.87892144510784,450291
2020-04-09,100.6570058022102,100.75318972368139,99.67614333823474,100.16876993975801,658184
2020-04-10,99.60273181430564,99.66160352146754,99.1931151647366,99.65774259326295,751179
2020-04-11,98.81999084975399,98.85320848184172,98.69935468600758,98.75845000709508,1487143
2020-04-12,97.8796394259764,98.44063382056736,97.4758819071357,97.55100483301155,605197
2020-04-13,100.33108210094463,100.46120016102,99.45257050620968,99.97349251649726,1242864
2020-04-14,99.98370919923842,100.1527465974312,99.63274275793809,99.97414927036063,815415
2020-04-15,99.3329028124193,100.10808850128606,98.33293108671974,99.25571132107186,889590
2020-04-16,100.05437750256147,100.67824717801408,99.96688486179214,99.96743724323694,880117
2020-04-17,100.45940608470625,100.67392241576418,99.97775464424849,100.37802537424366,981595
2020-04-18,99.41923687258632,100.84080718405524,99.233623736733,99.67724148954657,420862
2020-04-19,100.9214547788769,101.3852680657229,100.26836262478525,100.47095286442709,1490189
2020-04-20,100.09696039146247,100.6774998791247,99.86942010788012,100.49487161817741,282937
2020-04-21,100.98084992477354,101.10479931049858,100.62841193703565,100.80942705750606,893895
2020-04-22,101.26103013846355,101.42367517118718,101.04767470896886,101.4015042386026,665039
2020-04-23,101.10201633776484,101.75997331433226,100.39027893668658,100.80117225331641,1198555
2020-04-24,101.70093798866041,101.78707280100285,100.86754658922307,101.65676989108533,774439
2020-04-25,103.85442911051484,103.9874263548351,103.41416523279361,103.49473679781585,430858
2020-04-26,103.41853136835113,103.72889754555325,102.82753348652251,103.33989607057558,469126
2020-04-27,103.43920047481099,103.84584570751295,102.61320114730762,103.37313389285197,530120
2020-04-28,103.23474373151176,103.48905790068115,102.24895466638185,102.40317143121757,838520
2020-04-29,101.87557224062458,102.07285489427245,101.07153823289414,101.51457914680815,1740454
2020-04-30,101.79490162529065,102.11686768818153,100.48651198961619,100.83556330530656,79894
2020-05-01,99.98932378894278,100.68321467087996,99.80134863339684,100.364829451467,436398
2020-05-02,101.65077724714091,102.02397651697659,101.17753733687972,101.57084635544466,1390721
2020-05-03,101.65267927800576,101.6746945846514,101.33767525071185,101.59161260571219,1585691
2020-05-04,103.39460353138784,103.63942505363735,102.94117369267094,103.1429844003519,1608928
2020-05-05,103.40896026430913,103.46461966402778,103.37315889933724,103.37783470754292,1011725
2020-05-06,103.29222427114019,103.85035512115945,102.84801052323537,103.03420281491428,490619
2020-05-07,103.31464896824036,103.7829172015905,102.81820691778657,103.50644589288213,829531
2020-05-08,103.48021167761502,104.02496088112261,103.05413157587407,103.20667633173134,891300
2020-05-09,102.26187655650229,102.29506023470384,101.88240878379806,102.09909143936052,350796
2020-05-10,102.5719258495721,103.69367481201247,102.14585629788513,102.30560093884232,1268306
2020-05-11,102.22178076505634,102.36948079338467,102.18625723407783,102.300778965556,775859
2020-05-12,101.60646470895288,102.51433027187046,101.32584696954797,101.9633265316739,919452
2020-05-13,100.99273995623491,101.31168098337099,100.91737114385474,101.11433328430996,538734
2020-05-14,101.80952100802149,101.96008388079757,101.68664434527355,101.85667785676321,931919
2020-05-15,101.13934343956902,101.29950846923633,100.57495088102966,101.01885930371579,692899
2020-05-16,100.70549115599053,100.89884779798699,100.62784129946371,100.80915281514224,2089673
2020-05-17,102.11479404133938,102.27101054424736,102.08133718947522,102.20140611070903,1180378
2020-05-18,101.169777727761,101.34395512438348,100.68308143993556,101.25190713737685,796224
2020-05-19,100.32746852603579,100.82025942397878,100.04320200928957,100.32438862369301,521476
2020-05-20,102.01936055413792,102.11778155126723,101.9136839037165,101.96439912922824,756955
2020-05-21,102.60383752724607,103.21736351993995,101.76385848510076,102.69278603633393,2757871
2020-05-22,100.76092836107358,101.94650493000789,100.66930866160646,101.86135038810292,1026498
2020-05-23,101.55741294897311,102.00986494695938,101.18120456614362,101.75330878008286,159435
2020-05-24,101.65376501755821,101.68317301517193,100.96207800436616,101.55007876992708,520228
2020-05-25,102.25054550474394,102.40050988595213,102.05422716121824,102.1425915113352,301644
2020-05-26,102.76134263332824,102.93164901292378,102.2601755425537,102.58733013611581,1605840
2020-05-27,99.94728805739757,100.8334141307697,99.86977847788641,100.34964141901533,1446008
2020-05-28,100.41177520683951,100.76799062834687,100.19337065285193,100.64132995023385,773063
2020-05-29,100.96501154600242,102.11118068349386,100.69870387148102,100.85525135591229,473249
2020-05-30,99.213795011955,99.87925603489771,98.7643341688675,99.64956543696299,999163
2020-05-31,101.74345596127316,102.18687670084881,101.16811501119146,101.9960369257186,1252587
2020-06-01,102.13317782695056,102.53623921136979,102.03657519842167,102.14195141087573,324655
2020-06-02,101.90388260552108,101.99215529044017,101.54582635684689,101.7011315177513,858912
2020-06-03,101.71115220849391,101.87558130015191,100.6020257976716,101.194743850918,383414
2020-06-04,101.79279355589695,101.88933365511012,101.44615693574971,101.75130146616215,776447
2020-06-05,102.58081621635566,103.35729591985432,101.96592968940126,102.88281382041018,1285856
2020-06-06,102.83004066663369,102.86373150650574,102.63669446641396,102.83825414077295,924698
2020-06-07,102.34329186626998,102.55234157629747,101.75482689960842,102.14642915212885,1861225
2020-06-08,102.43342314400816,103.12609704161264,102.23389327194893,102.90079316417133,1160034
2020-06-09,102.25808173447861,103.24203115405705,102.20320684073997,102.43434015602209,1858456
2020-06-10,103.32288699208266,103.34652372439277,102.56531143711462,103.21064308514595,724866
2020-06-11,102.48744931096441,102.7004019870229,101.91489572446716,101.96748883810805,1912395
2020-06-12,100.02545223244773,100.33754315198941,99.56304570178891,99.65667999161136,1006437
2020-06-13,99.74166327504146,100.558220900368,99.37868765542586,99.96236957901138,1668082
2020-06-14,100.67295977471643,100.71926711804666,99.7666163316433,99.77957411877128,1139659
2020-06-15,99.46941731116203,99.77698710250745,99.40057977136355,99.56238073967903,417385
2020-06-16,99.70894239617196,99.95644518558608,99.63018555668572,99.87390105999818,1906695
2020-06-17,99.08194404687562,99.16312307133849,99.07359991041228,99.12175454658144,554203
2020-06-18,100.41861445117581,100.72404727801751,99.39304546642624,99.75439619789155,973030
2020-06-19,97.76165067666585,98.46560167653719,97.73312447863448,97.95047442838137,780581
2020-06-20,98.90579431325665,100.38876803505289,98.89418604534946,99.34156145692361,874483
2020-06-21,100.93304933662385,101.53475303935821,100.5014878665283,100.58639987547491,457267
2020-06-22,100.39776638197593,100.87892222129749,100.04099886483765,100.67920579145185,761362
2020-06-23,102.93661717580275,103.26008123289827,102.74777351065251,102.77046881644141,510630
2020-06-24,103.35488195755052,103.88177169297936,102.43197882929782,102.65830690799362,933335
2020-06-25,101.1360584613886,101.23835577316,100.13676040292142,100.24182970063113,1551335
2020-06-26,99.73276357025743,99.97651242333131,99.62313310502687,99.96373763727597,1770067
2020-06-27,98.51631763884257,98.56218021895127,98.47835779524071,98.51797507862302,330513
2020-06-28,98.59645152029773,98.93889046708166,98.3150358064827,98.59055443857989,1603755
2020-06-29,98.65470597146995,99.24135365654983,98.16358455328165,98.65591706392676,624381
2020-06-30,99.87380365101139,100.34885704631624,99.74107912581684,99.98062846886039,932162
2020-07-01,99.78516637386541,101.0618823733935,99.512892101297,99.83367197865746,1429354
2020-07-02,101.44397648088284,101.95294507406204,100.19610110720988,101.06560943512021,1013752
2020-07-03,101.16478826093956,101.44866861808025,100.76960170107192,101.06683418153156,1096892
2020-07-04,100.3231796767178,100.5990262203331,100.07204523992222,100.57002535636786,995038
2020-07-05,100.62612625794314,100.94539147424872,100.58703995774478,100.90318141305107,779045
2020-07-06,99.21984537486729,99.82243479913245,98.94794190038323,99.44918025446668,1551760
2020-07-07,99.44402955028347,99.81505574471582,99.35549736481605,99.40878680229949,1438892
2020-07-08,98.04237691734762,98.55305803119744,97.02065497914768,98.29901847917894,764042
2020-07-09,98.07931665905986,99.23629877042916,97.96660177023352,98.92963779422492,1578574
2020-07-10,99.30671147234538,99.58091290240147,98.77536565244739,98.93568265606042,1681399
2020-07-11,99.06206970764228,99.47175373022371,98.9733992621948,99.07504636270941,1378543
2020-07-12,98.37083678106804,98.64592689913958,98.195127862409,98.61759962464518,962959
2020-07-13,98.37661362670234,98.80836194384814,98.16771700013814,98.67585058015817,635717
2020-07-14,98.78189619639922,98.9312512011989,98.50790041821516,98.86687106026615,1572507
2020-07-15,97.78129259467106,99.34594282199392,97.29062996718804,98.16555655476586,2194517
2020-07-16,97.8675819507246,97.88594654587374,97.44025255017537,97.87689081105741,1284771
2020-07-17,96.82102838427448,97.76497993109761,96.71535819036085,97.49290349667125,573349
2020-07-18,96.40392561121406,96.44897001237574,96.18430684991831,96.24863008924635,345589
2020-07-19,95.77024417974931,95.97254440362738,95.13797629046152,95.20800217760257,1068930
2020-07-20,95.17963793917095,95.46179924437297,94.82602149488707,95.1739430877142,1531304
2020-07-21,96.48989439737103,96.61666751246636,95.91295364750727,96.12072222254734,782983
2020-07-22,95.55131535236188,97.03299980718793,95.51838571345556,96.37529752062161,1797683
2020-07-23,98.30531391991686,98.78211077765947,97.99557089571186,98.30597835337885,1134095
2020-07-24,96.66814213137576,97.35451766195082,96.64257443099368,97.3416534607449,1116783
2020-07-25,96.18635408721319,96.3726896120035,96.11289967556148,96.1690946746281,45625
2020-07-26,95.59974881849517,95.92047519314757,95.58620325666432,95.61363049334955,986979
2020-07-27,94.46848232497669,95.42514280035556,94.23886644773525,94.70182889530341,1420800
2020-07-28,94.24425925167218,94.51285202001732,94.09592295009759,94.13238294665524,1016544
2020-07-29,92.81143513243951,93.39118991545429,92.2582447262497,92.86287894247683,1492068
2020-07-30,93.86003343797616,94.09001253654117,93.79195908660893,93.92093793057927,1233857
2020-07-31,94.0421302465014,95.0856381339731,94.0114009147645,94.26217727103577,1550881
2020-08-01,93.01734228433342,93.25035154876879,93.0151560655178,93.14051598627645,1281198
2020-08-02,93.77589187760188,94.12933256707704,93.32816998802397,93.80955423044428,1119974
2020-08-03,94.01743979430174,94.42295419039473,93.80108700015677,94.03789374104304,2057856
2020-08-04,93.29398650954401,93.3143288162017,93.27993445907336,93.29314163340963,1111570
2020-08-05,92.46346031461634,92.63905547988391,92.31909742488249,92.53803067277765,1139300
2020-08-06,92.6834321441008,93.3638720328738,91.99131501400703,92.22469070387774,585552
2020-08-07,92.17153162277806,92.6264319246624,92.06296678348991,92.2458680304526,865916
2020-08-08,90.43117560876671,90.94207244349303,90.03822509138865,90.30264583454436,191614
2020-08-09,90.01528795193333,90.36658743995959,89.66954811249624,89.68533415947842,1049736
2020-08-10,90.49232100410033,90.53965117748226,90.07753303091467,90.18773383294867,785509
2020-08-11,88.65096598224743,88.81997696260922,88.31177768960227,88.65521017541595,493366
2020-08-12,89.20604735615576,89.83887554604631,88.76509495705702,89.17129499012353,1873043
2020-08-13,89.7407359771737,89.98896086836307,89.22026753182472,89.69316309970017,484711
2020-08-14,89.86262485930389,89.93681094267656,89.79779539195681,89.85128471775418,838843
2020-08-15,89.37840672882966,89.681141893848,88.97752310518277,89.33862621452626,1130369
2020-08-16,88.84023426395534,89.07484968118816,88.47601942849802,88.9340193492091,2076829
2020-08-17,90.14561038737656,90.21629460253305,89.55810310247068,90.20276173243761,1653015
2020-08-18,90.26069361985336,91.2160498954741,90.2408444571157,90.92603654116031,1323650
2020-08-19,91.81830820245327,91.84661219580275,91.48227934505715,91.68518652055886,1529129
2020-08-20,91.09498165449287,91.37217217498821,90.61063126554613,91.36072250683986,1293654
2020-08-21,92.23939485556635,92.39407949673198,91.55316762621874,91.85567555506802,1913234
2020-08-22,93.1491956071673,93.42108150832587,92.53269550240907,92.88491941202619,801773
2020-08-23,93.61686353953574,93.62753178614523,93.25701222204636,93.53810937612677,928233
2020-08-24,93.63096847607676,93.7022378001697,93.14745751103041,93.27617317151581,1058030
2020-08-25,94.01325476858082,94.41776584862949,93.86986694714246,94.12173995125254,283472
2020-08-26,95.2645638398865,95.4655929753988,94.55231966730194,94.76345357783326,1298527
2020-08-27,93.4251904746409,93.90720406227773,92.82694111260585,93.5568603403011,726850
2020-08-28,92.74165154932477,93.43489616646409,92.2798358181748,93.15153355403045,704215
2020-08-29,92.47559584570429,92.89828007458294,92.08856200710593,92.63216168178361,450019
2020-08-30,93.21773215360841,93.96080624787858,91.8000986363307,92.95417741522209,970998
2020-08-31,94.57798224675695,94.69342016745748,94.12155068514883,94.32239459121921,1922330
2020-09-01,94.57540561990338,94.70115333169826,94.3959023915537,94.4512466305008,198530
2020-09-02,93.68002797285612,94.7433483018998,93.54215052042638,94.17133525267121,573057
2020-09-03,91.54968350146929,91.71483076743041,91.28318391836297,91.63590014758678,925228
2020-09-04,92.18689896172492,92.45371183917439,91.74185498479295,92.02689572262442,852545
2020-09-05,92.33069295985219,92.33596900186097,92.19351970462246,92.21637957018119,761918
2020-09-06,91.24256579789046,91.41466333998095,90.14841868926412,90.88937707728348,676706
2020-09-07,90.74650820540258,91.01411845651269,90.25851321197463,90.6588165091898,1180913
2020-09-08,90.90498534292274,91.10568230403248,90.23107647937549,90.5112850159298,713661
2020-09-09,89.77348828180514,90.28839687619458,89.663180591475,90.21117344690917,1203989
2020-09-10,90.0330249660842,90.14513966758348,89.7978768617551,89.87744087869153,988016
2020-09-11,90.10641530406595,90.60379117501073,89.27991185072011,90.01354254563695,839618
2020-09-12,89.39691455855821,89.43624412910484,88.71640387670413,88.94645691492597,1218897
2020-09-13,89.02017835958407,89.30972925680898,88.79446479097865,88.86072230368347,1695388
2020-09-14,89.61463994302065,90.0046015589019,88.90530901743638,89.54849914959502,1068202
2020-09-15,89.24338136923822,89.3188233002325,89.01662283842217,89.05221408369829,493976
2020-09-16,88.44514357202291,89.48539749617781,88.13346296129045,88.6061086010556,226220
2020-09-17,87.30711110935329,87.89376976368855,87.05943146050282,87.51624259235341,1273508
2020-09-18,88.56783082617267,88.71686741491615,88.4138331894962,88.61236534787194,397096
2020-09-19,89.43737410940491,89.47317374997832,88.94716522237647,89.07858253436092,1401124
2020-09-20,87.97094828318794,88.39564723155317,87.85779152718239,88.09643910081925,2117332
2020-09-21,88.21629733409135,88.31147556535227,88.03147569878456,88.21567839711065,968153
2020-09-22,88.1195301507768,88.22559811457104,87.17757243127252,87.95336759584916,1075245
2020-09-23,88.33482610923191,88.51832692323495,87.74248469894968,88.10903493758933,948775
2020-09-24,86.3923066003289,86.57309056119962,86.28980883480324,86.47883215375866,941044
2020-09-25,87.53898786472202,87.59114801971046,87.25936843213566,87.57801845542609,478241
2020-09-26,88.30953916007702,88.69638230235307,88.29754249685566,88.30063575053858,1495732
2020-09-27,88.56707026151902,88.98533414403079,88.10968670733295,88.2600119695527,2329330
2020-09-28,89.05206485669271,89.33197053790228,88.70208860043896,88.84159876628149,209292
2020-09-29,88.22370425521245,88.28099134945646,88.0355874795403,88.26764363934171,1218596
2020-09-30,88.36874946553999,88.40878368258291,88.07505241947662,88.40680052197163,387524
2020-10-01,89.04930930039139,89.27610191668052,88.99146087015107,89.11495103598047,1535638
2020-10-02,90.52255953911315,90.61776926993262,90.30359490610996,90.53104531908097,244763
2020-10-03,89.474489592268,90.9354436852355,89.469952441996,90.1443006568095,0
2020-10-04,90.06242966637936,90.21136032769219,89.45469633843412,90.00427474667714,1232723
2020-10-05,89.53703112992706,90.22913147904245,89.37199998914943,89.85992917468711,974932
2020-10-06,87.89110966524595,88.49230875846104,87.47969665387977,87.97830786250117,0
2020-10-07,87.36698188662473,87.64136003950249,87.28598888766055,87.34140951977085,1193998
2020-10-08,87.71982173021067,87.80303043943239,87.28478490568621,87.37912239267197,383716
2020-10-09,89.44533593546565,89.77753702913301,87.9575734212802,88.4646563314221,505273
2020-10-10,87.78644529870792,88.45442505912358,87.41953488705437,88.20645090757803,814645
2020-10-11,87.4809219157594,87.8348454358994,87.48086269350262,87.7984818258898,1230350
2020-10-12,89.19364335773658,89.50523949251132,88.95348072037898,89.35245010804236,932530
2020-10-13,90.15695448726642,90.38641267539688,89.8305691485291,89.90530838777728,957215
2020-10-14,90.98764302289842,91.1331372039362,90.35041734740263,90.76462537418655,1119297
2020-10-15,91.40064542584012,91.7087610213539,90.2333389407251,91.17560131692949,218907
2020-10-16,90.77496215714459,91.11564784686443,90.67561508329646,90.70787584731558,734576
2020-10-17,92.91453373164003,93.01573392990123,91.91364982212293,92.65878387360054,1064462
2020-10-18,91.00152481513142,91.28821169911545,90.87940162656781,91.00232674364162,772004
2020-10-19,91.66534450842597,92.5267291944453,91.64426680315387,91.79434743122866,1495225
2020-10-20,90.92333686592697,91.12616591953766,90.73425639729413,90.79728566237117,658223
2020-10-21,91.64384278324884,91.68467882848786,91.55179783797318,91.57008332694892,1225205
2020-10-22,89.49535132726004,89.49786492186436,89.41486953576255,89.41757967174316,1086746
2020-10-23,90.16122122841983,90.27459427983229,89.98312518121554,90.05930896872083,534051
2020-10-24,91.18287906126791,91.80662120769507,90.8809801365793,91.41429515369303,905758
2020-10-25,93.40777225466003,93.71590847329608,92.91573235954179,93.41826543646147,388573
2020-10-26,92.06467032320847,92.5826540182476,91.8108266953482,92.05000240831475,963151
2020-10-27,94.82260675644281,95.24908260542097,93.87836648283613,94.30975535814201,1060945
2020-10-28,92.72658011989347,93.24855044842579,92.53032520143904,92.95559629272475,865778
2020-10-29,93.36117707843562,93.36255174498166,92.68272272197609,92.76245570093866,357059
2020-10-30,93.80116545974967,94.14101675549004,93.57612266652279,93.84924359365202,579933
2020-10-31,93.04519107898768,93.5356642533852,92.7257163475065,93.04296159472763,1227797
2020-11-01,92.59002432699643,92.68967234816647,92.48339579722986,92.64631343674019,340981
2020-11-02,92.75415757662225,93.0622896273307,92.67841094318494,92.97093013245174,1465165
2020-11-03,92.20868220544008,93.10070160752481,91.88982824472431,92.30998930247642,974075
2020-11-04,92.24764135921393,92.7647085135742,91.64348899810264,92.63032131115537,1756400
2020-11-05,92.57122282003982,92.75167569585632,92.51080235623563,92.53866766609823,819354
2020-11-06,91.24720508610326,91.35971755302148,90.45173253418194,90.93035575795018,184714
2020-11-07,90.09463821483604,91.12136657214286,89.78633459830625,90.89471728672761,1043939
2020-11-08,91.8416217208589,91.93869737383471,91.36092128218652,91.52817038165398,777021
2020-11-09,91.49108583649202,91.98963198426885,91.4764523342745,91.67377118336952,1373466
2020-11-10,92.28606360189013,92.56363905037222,91.60625513391912,91.70150047329679,1748959
2020-11-11,90.14429134457431,91.57445135085685,89.93982973288912,91.10445134592231,1476498
2020-11-12,90.52648958853196,91.59343704274222,90.50241003239069,90.87329149016833,553521
2020-11-13,89.97717406364842,90.24977290138933,89.96063879709055,90.18013012282535,160266
2020-11-14,90.36705145376396,91.55019481760296,90.17239073182793,90.5138560651681,934019
2020-11-15,90.82985254663164,91.02853040612803,90.72880546439998,90.76459357746931,881209
2020-11-16,91.17269137644023,91.5895209922202,90.86209125845892,91.08370512111149,1380811
2020-11-17,91.22935006428057,92.00941344029305,90.85692827905707,91.29022825192376,1946610
2020-11-18,92.59749967864892,92.80152686004229,92.52368506171548,92.71251364426647,1605524
2020-11-19,94.0849503834729,94.56040238842624,93.97173543856745,94.2647491024144,854520
2020-11-20,93.1721984049281,93.92569974043485,93.10720712570702,93.11848157865701,1088517
2020-11-21,94.02637969027954,94.72012621651986,93.77885848084887,93.92555528278791,1244830
2020-11-22,94.7631633263676,95.10940918115882,94.19919036488999,94.7804766961217,626201
2020-11-23,94.27413954045252,95.05954494564199,94.11456017950492,94.6137758463174,260612
2020-11-24,95.42120084945029,95.67289890784606,94.33927634109557,94.85395858423794,899232
