timestamp,Open,High,Low,Close,Volume,symbol
2022-02-28,140.12563901219247,140.2285836129704,140.07908407969208,140.12563901219247,112111,SYNTHETIC
2022-03-01,140.4661072877757,140.53402114381112,140.37448920741804,140.4661072877757,108253,SYNTHETIC
2022-03-02,140.41183819310655,140.49644290345563,140.31824756180188,140.41183819310655,121839,SYNTHETIC
2022-03-03,138.83453841272018,138.9185525902712,138.48248713317304,138.83453841272018,85017,SYNTHETIC
2022-03-04,137.50379782031865,137.60490645190458,137.3681630460998,137.50379782031865,98761,SYNTHETIC
2022-03-05,138.5000646294041,138.5381500171211,138.25477478800227,138.5000646294041,104162,SYNTHETIC
2022-03-06,137.12651251819452,137.17909783249817,137.10303740876637,137.12651251819452,119518,SYNTHETIC
2022-03-07,138.42818531398794,138.42860114839092,138.34969814365147,138.42818531398794,84210,SYNTHETIC
2022-03-08,138.9757006326945,139.042895800045,138.97360328231633,138.9757006326945,110930,SYNTHETIC
2022-03-09,138.77125855487228,138.7886460311509,138.69871333341052,138.77125855487228,89924,SYNTHETIC
2022-03-10,138.58717227480582,138.8560733572466,138.41120394661388,138.58717227480582,93127,SYNTHETIC
2022-03-11,138.46962327181518,138.57723578359426,138.41858103810216,138.46962327181518,101989,SYNTHETIC
2022-03-12,138.12025746648908,138.17081754249412,138.02904947087336,138.12025746648908,125026,SYNTHETIC
2022-03-13,137.14551876307794,137.15692441123048,137.14105483674237,137.14551876307794,94574,SYNTHETIC
2022-03-14,137.56497816720835,137.58397731301457,137.46779143187112,137.56497816720835,119091,SYNTHETIC
2022-03-15,137.1576094629632,137.26010044123436,137.09596107583593,137.1576094629632,88600,SYNTHETIC
2022-03-16,136.25211762119298,136.4204563379402,136.19899314880612,136.25211762119298,87332,SYNTHETIC
2022-03-17,135.99650400334878,135.9998704857479,135.97779198551547,135.99650400334878,94007,SYNTHETIC
2022-03-18,134.6080705473335,134.65540254901836,134.58801183437131,134.6080705473335,59911,SYNTHETIC
2022-03-19,134.8689915052451,134.94561513777305,134.65896635901333,134.8689915052451,112546,SYNTHETIC
2022-03-20,134.09039737753506,134.12628610419566,134.06219672609134,134.09039737753506,93060,SYNTHETIC
2022-03-21,134.1301727821074,134.20909917457462,134.09514573987488,134.1301727821074,90496,SYNTHETIC
2022-03-22,133.19407543072037,133.26820153501515,133.17598983839153,133.19407543072037,137795,SYNTHETIC
2022-03-23,133.13260957501913,133.2745471789616,133.03843842247161,133.13260957501913,130623,SYNTHETIC
2022-03-24,132.9602420242298,133.1040804266709,132.893093522333,132.9602420242298,88729,SYNTHETIC
2022-03-25,132.36019540705158,132.36024146170777,132.19701262379144,132.36019540705158,101473,SYNTHETIC
2022-03-26,132.656966832231,132.78044302695324,132.4776640345686,132.656966832231,87371,SYNTHETIC
2022-03-27,131.5908689895427,131.73924492714877,131.34716492223612,131.5908689895427,104344,SYNTHETIC
2022-03-28,131.1801562243249,131.22817006812178,131.10435939494954,131.1801562243249,73927,SYNTHETIC
2022-03-29,130.91710525906788,131.2106275361998,130.85752831357652,130.91710525906788,89289,SYNTHETIC
2022-03-30,130.41171986740866,130.58850670556532,130.40109305354167,130.41171986740866,129761,SYNTHETIC
2022-03-31,130.10700245657287,130.2869076293104,129.91320332033308,130.10700245657287,136077,SYNTHETIC
2022-04-01,130.31372723984532,130.42056670194842,130.03523327834694,130.31372723984532,121826,SYNTHETIC
2022-04-02,131.25810930030417,131.29419438422042,131.15891393533076,131.25810930030417,115472,SYNTHETIC
2022-04-03,130.1493539262438,130.17844329838744,130.02364886016693,130.1493539262438,100279,SYNTHETIC
2022-04-04,130.48686813323664,130.5306381732509,130.43751436187037,130.48686813323664,113009,SYNTHETIC
2022-04-05,129.34126923244045,129.4978511760998,129.16560406245407,129.34126923244045,84775,SYNTHETIC
2022-04-06,129.40760813521769,129.64908586290593,129.37795051273565,129.40760813521769,103437,SYNTHETIC
2022-04-07,128.52840959321952,128.58741884686222,128.5101794943088,128.52840959321952,101273,SYNTHETIC
2022-04-08,127.77169218526298,127.7730251664277,127.65152985535227,127.77169218526298,93463,SYNTHETIC
2022-04-09,126.31331388580112,126.47844517106802,126.15713164109913,126.31331388580112,67002,SYNTHETIC
2022-04-10,126.14041448985623,126.2189839879064,126.13906242418193,126.14041448985623,101700,SYNTHETIC
2022-04-11,125.64080084969936,125.71371842461869,125.55627851271136,125.64080084969936,124107,SYNTHETIC
2022-04-12,126.00253456927581,126.16565185717866,125.90794004231299,126.00253456927581,76826,SYNTHETIC
2022-04-13,126.23406917467504,126.25619220750133,126.07486171349504,126.23406917467504,122843,SYNTHETIC
2022-04-14,126.69172323108927,126.81199915327079,126.4791288441417,126.69172323108927,135359,SYNTHETIC
2022-04-15,126.39895081894916,126.54726346219763,126.38789600304955,126.39895081894916,81873,SYNTHETIC
2022-04-16,126.09360824349399,126.14556715883612,125.8915253560572,126.09360824349399,120557,SYNTHETIC
2022-04-17,126.09477930768502,126.11336467426452,125.88391195707196,126.09477930768502,149490,SYNTHETIC
2022-04-18,125.20162662476866,125.37090639117152,125.05045085914892,125.20162662476866,120930,SYNTHETIC
2022-04-19,125.18842886601034,125.34201046980417,125.10943369774762,125.18842886601034,113050,SYNTHETIC
2022-04-20,125.22145086257686,125.39962103601871,125.21324634543093,125.22145086257686,110490,SYNTHETIC
2022-04-21,126.04034850115278,126.05698144469183,126.00683542786805,126.04034850115278,109794,SYNTHETIC
2022-04-22,125.93956575303632,126.08738140823895,125.88670973392257,125.93956575303632,93280,SYNTHETIC
2022-04-23,124.75780850185531,124.79374169329645,124.69993597075795,124.75780850185531,85745,SYNTHETIC
2022-04-24,123.85485174445813,123.87449565296141,123.72631114646194,123.85485174445813,94382,SYNTHETIC
2022-04-25,124.4371866651421,124.45880566326177,124.40249028804347,124.4371866651421,110522,SYNTHETIC
2022-04-26,123.29711570449916,123.31789008286478,123.28899035435106,123.29711570449916,116617,SYNTHETIC
2022-04-27,122.66866299273593,122.86180800589871,122.64669620735529,122.66866299273593,96672,SYNTHETIC
2022-04-28,121.59666209190866,121.74041088859646,121.57048035441159,121.59666209190866,115841,SYNTHETIC
2022-04-29,119.9684931953246,119.96873871387626,119.9623615787271,119.9684931953246,92195,SYNTHETIC
2022-04-30,119.43904483754027,119.56074146802732,119.28078176144861,119.43904483754027,133243,SYNTHETIC
2022-05-01,119.66890917406354,119.75357722731192,119.56839862698308,119.66890917406354,133865,SYNTHETIC
2022-05-02,119.2973970317795,119.44992384775736,119.1812171720119,119.2973970317795,110888,SYNTHETIC
2022-05-03,120.03424367844076,120.16041254749834,120.01287443318239,120.03424367844076,94514,SYNTHETIC
2022-05-04,120.40188860734402,120.46825057085584,120.13834099067401,120.40188860734402,87642,SYNTHETIC
2022-05-05,120.99317316449071,121.09688962677102,120.96414673703718,120.99317316449071,102592,SYNTHETIC
2022-05-06,121.94764558379009,122.30693057595379,121.94490483029658,121.94764558379009,90167,SYNTHETIC
2022-05-07,121.71855899795757,121.76166839604981,121.57853248806087,121.71855899795757,97040,SYNTHETIC
2022-05-08,121.45054770685253,121.60999855762185,121.37873733023102,121.45054770685253,98006,SYNTHETIC
2022-05-09,122.19193573657056,122.48232652185884,121.99684937501658,122.19193573657056,107011,SYNTHETIC
2022-05-10,122.06532938523625,122.22829821100582,121.93058974995797,122.06532938523625,103948,SYNTHETIC
2022-05-11,123.39406283445096,123.40116901282713,123.3408039518066,123.39406283445096,60891,SYNTHETIC
2022-05-12,125.0185928175178,125.03630289417764,124.90373779943944,125.0185928175178,78988,SYNTHETIC
2022-05-13,126.25451220855854,126.45708014105304,126.16374179988816,126.25451220855854,98200,SYNTHETIC
2022-05-14,127.26843855235789,127.37917909979461,127.26445839133126,127.26843855235789,132033,SYNTHETIC
2022-05-15,127.32447183907945,127.41361178388657,127.28876711427168,127.32447183907945,57465,SYNTHETIC
2022-05-16,127.91739649602656,128.0201521065659,127.89143968843192,127.91739649602656,105394,SYNTHETIC
2022-05-17,127.91242804174738,127.94159091070117,127.91047020671371,127.91242804174738,69786,SYNTHETIC
2022-05-18,127.7656761932664,127.77796186527758,127.64118232081417,127.7656761932664,134713,SYNTHETIC
2022-05-19,128.0550727957,128.0879613548758,127.9321898500872,128.0550727957,114249,SYNTHETIC
2022-05-20,127.05160613921755,127.11106419577904,127.03451800423555,127.05160613921755,118148,SYNTHETIC
2022-05-21,128.50754329216988,128.51700268304296,128.38688271540636,128.50754329216988,90299,SYNTHETIC
2022-05-22,128.30732704575007,128.40298922712313,128.28312975672074,128.30732704575007,108104,SYNTHETIC
2022-05-23,128.97808680094002,129.19479343859814,128.89453617867963,128.97808680094002,84922,SYNTHETIC
2022-05-24,129.52518628431068,129.58323533167064,129.47491157916767,129.52518628431068,116557,SYNTHETIC
2022-05-25,130.00674947141587,130.13937438441368,129.89882677869772,130.00674947141587,73768,SYNTHETIC
2022-05-26,130.307777632045,130.3182972184108,130.29126207905276,130.307777632045,62875,SYNTHETIC
2022-05-27,131.20885348106873,131.39912682291686,131.1589637427022,131.20885348106873,125245,SYNTHETIC
2022-05-28,131.9525923334868,132.1116458854089,131.89469854134418,131.9525923334868,77015,SYNTHETIC
2022-05-29,132.00243127597895,132.008403310886,131.96490914362778,132.00243127597895,84451,SYNTHETIC
2022-05-30,133.21622565579275,133.263420719635,133.1527516257286,133.21622565579275,80438,SYNTHETIC
2022-05-31,133.82767961481477,133.9170552130982,133.61478508819317,133.82767961481477,96096,SYNTHETIC
2022-06-01,134.3702114670514,134.40020219251147,134.3041519838259,134.3702114670514,104175,SYNTHETIC
2022-06-02,135.1232784521228,135.14510823715034,134.94097579257988,135.1232784521228,104895,SYNTHETIC
2022-06-03,134.82565757627407,134.88799980733802,134.77096413768516,134.82565757627407,100624,SYNTHETIC
2022-06-04,135.5368258641525,135.77284266763826,135.3281713593854,135.5368258641525,87937,SYNTHETIC
2022-06-05,137.54567226145673,137.5984135544247,137.51075339741652,137.54567226145673,111846,SYNTHETIC
2022-06-06,137.75689388205956,137.94309476624525,137.6362029405081,137.75689388205956,96257,SYNTHETIC
2022-06-07,138.48791216218447,138.62653142406134,138.4202966632371,138.48791216218447,94672,SYNTHETIC
2022-06-08,139.07090435914748,139.07914728442202,138.94568545532462,139.07090435914748,100639,SYNTHETIC
2022-06-09,140.14247496637336,140.18123026729188,140.08325558875018,140.14247496637336,88526,SYNTHETIC
2022-06-10,140.38018657145915,140.49335865236353,140.27684890765565,140.38018657145915,60353,SYNTHETIC
2022-06-11,141.50096180076366,141.64914032836847,141.42122038609725,141.50096180076366,101216,SYNTHETIC
2022-06-12,141.93724551365617,141.94735536935593,141.8604541402,141.93724551365617,74673,SYNTHETIC
2022-06-13,142.17627767637575,142.46432126365167,142.0817084765339,142.17627767637575,138146,SYNTHETIC
2022-06-14,141.5470330863306,141.56615166524026,141.44303927024993,141.5470330863306,88480,SYNTHETIC
2022-06-15,141.33598197161882,141.41671481577043,141.19346373227808,141.33598197161882,91515,SYNTHETIC
2022-06-16,141.73338112475568,141.9120648871717,141.73054495333045,141.73338112475568,92000,SYNTHETIC
2022-06-17,141.89485076427198,141.90995651935634,141.66576255702316,141.89485076427198,75572,SYNTHETIC
2022-06-18,141.56977091924722,141.7505487943291,141.51241739750998,141.56977091924722,108185,SYNTHETIC
2022-06-19,141.7552350151824,141.8673255757949,141.66618448826998,141.7552350151824,91341,SYNTHETIC
2022-06-20,141.91916391684532,141.97781650581956,141.80943894575896,141.91916391684532,143791,SYNTHETIC
2022-06-21,142.18788671587114,142.24619592662765,142.12026382769525,142.18788671587114,82801,SYNTHETIC
2022-06-22,142.9183999276817,142.97728210706737,142.80950734101776,142.9183999276817,105093,SYNTHETIC
2022-06-23,143.77096054327933,143.8096716498628,143.5799927951267,143.77096054327933,117552,SYNTHETIC
2022-06-24,143.71181293083396,143.7511794424653,143.55980838382968,143.71181293083396,134675,SYNTHETIC
2022-06-25,145.48949993698457,145.52173152143502,145.3498214014194,145.48949993698457,103244,SYNTHETIC
2022-06-26,146.99925775615395,147.00451458477445,146.96401651331914,146.99925775615395,144390,SYNTHETIC
2022-06-27,148.58150243486546,148.77978014924213,148.53856213549975,148.58150243486546,114079,SYNTHETIC
2022-06-28,149.20043820301217,149.24943318609422,148.93608928914622,149.20043820301217,112247,SYNTHETIC
2022-06-29,150.18114084620015,150.1909705148142,150.00226088418958,150.18114084620015,121777,SYNTHETIC
2022-06-30,149.25438940780924,149.26281426155631,149.24852890490084,149.25438940780924,89187,SYNTHETIC
2022-07-01,149.5233707260949,149.69582156958856,149.44946601590127,149.5233707260949,94431,SYNTHETIC
2022-07-02,148.50326050864211,148.58915281374743,148.47064673362993,148.50326050864211,102312,SYNTHETIC
2022-07-03,149.58052248704317,149.64202718902277,149.49381150136472,149.58052248704317,88716,SYNTHETIC
2022-07-04,149.8710968810862,149.9963687416899,149.8634535319252,149.8710968810862,93728,SYNTHETIC
2022-07-05,149.1370176671271,149.35662731423824,149.01257905319017,149.1370176671271,111180,SYNTHETIC
2022-07-06,148.67589777631073,148.79538826975372,148.63381256271256,148.67589777631073,67561,SYNTHETIC
2022-07-07,149.18890422343188,149.33826255770308,149.07446746123685,149.18890422343188,90558,SYNTHETIC
2022-07-08,149.39201267212968,149.4255224453494,149.1762517766197,149.39201267212968,95457,SYNTHETIC
2022-07-09,150.31060507814294,150.54415053814648,150.13463884471795,150.31060507814294,135762,SYNTHETIC
2022-07-10,150.7663767811803,150.91217780843493,150.70894706966297,150.7663767811803,116787,SYNTHETIC
2022-07-11,150.90379403060373,150.98096064885715,150.8811043136061,150.90379403060373,96305,SYNTHETIC
2022-07-12,150.24255429075566,150.35924224575274,149.984242372962,150.24255429075566,131314,SYNTHETIC
2022-07-13,150.74085766627638,150.85720838051964,150.69838109465812,150.74085766627638,97929,SYNTHETIC
2022-07-14,149.9629807848292,150.08919621488218,149.93712512880907,149.9629807848292,138660,SYNTHETIC
2022-07-15,148.93334800030988,148.99446707656688,148.79450946098478,148.93334800030988,91681,SYNTHETIC
2022-07-16,148.5303526580195,148.53454533927552,148.42685358397193,148.5303526580195,94804,SYNTHETIC
2022-07-17,147.96669829299663,148.0812244476604,147.8264343168244,147.96669829299663,81549,SYNTHETIC
2022-07-18,149.3346306097175,149.3857587424227,149.22078070482246,149.3346306097175,110737,SYNTHETIC
2022-07-19,150.06507320228266,150.11906539671008,149.80329331945677,150.06507320228266,96159,SYNTHETIC
2022-07-20,150.93417776947427,150.97425699471992,150.77182166805284,150.93417776947427,134788,SYNTHETIC
2022-07-21,150.59067130711816,150.7083731001862,150.33080331260606,150.59067130711816,72489,SYNTHETIC
2022-07-22,151.62747060942073,151.71821082943916,151.55214937780374,151.62747060942073,131930,SYNTHETIC
2022-07-23,151.61010384553865,151.63791630349775,151.58726805849886,151.61010384553865,110200,SYNTHETIC
2022-07-24,152.6127493723003,152.6536303927735,152.41522413699906,152.6127493723003,83408,SYNTHETIC
2022-07-25,153.39637148567812,153.48168547340785,153.31321090398478,153.39637148567812,87385,SYNTHETIC
2022-07-26,152.40034234043367,152.52548768620437,152.38589618329542,152.40034234043367,71840,SYNTHETIC
2022-07-27,153.16571010263604,153.21558537793592,153.08330289697886,153.16571010263604,123527,SYNTHETIC
2022-07-28,151.5959252870427,151.70601018124535,151.55635502690308,151.5959252870427,85994,SYNTHETIC
2022-07-29,149.83374754756656,149.97919440091204,149.55867373138616,149.83374754756656,105977,SYNTHETIC
2022-07-30,150.39300972293242,150.60840627921687,150.2091800404129,150.39300972293242,92756,SYNTHETIC
2022-07-31,150.48432817587047,150.52530878048617,150.25310865511048,150.48432817587047,127690,SYNTHETIC
2022-08-01,148.5120437575661,148.6829467257385,148.50026694204098,148.5120437575661,110042,SYNTHETIC
2022-08-02,148.2787790651795,148.28776077306793,148.02231543669436,148.2787790651795,81158,SYNTHETIC
2022-08-03,148.59019146840325,148.68434245053226,148.42573947685418,148.59019146840325,117123,SYNTHETIC
2022-08-04,149.0462267909315,149.05606716728008,148.96227364965813,149.0462267909315,85126,SYNTHETIC
2022-08-05,147.96175358144782,148.006822835105,147.93024119803948,147.96175358144782,78326,SYNTHETIC
2022-08-06,147.3068198820905,147.43186271953604,147.15814512236594,147.3068198820905,110851,SYNTHETIC
2022-08-07,146.31252779925026,146.4536168988898,146.2609274163649,146.31252779925026,102232,SYNTHETIC
2022-08-08,145.78976383310086,145.96744453156197,145.7121903819769,145.78976383310086,93273,SYNTHETIC
2022-08-09,145.58960327529127,145.6847969522413,145.48855580587738,145.58960327529127,76733,SYNTHETIC
2022-08-10,146.02291392737433,146.146420476017,145.88328023143333,146.02291392737433,115535,SYNTHETIC
2022-08-11,145.75635730031007,145.75739053894085,145.5512464296397,145.75635730031007,98621,SYNTHETIC
2022-08-12,145.9211695173542,146.07180145499464,145.81858989175623,145.9211695173542,74591,SYNTHETIC
2022-08-13,145.61319634400914,145.8083998686228,145.51508878130588,145.61319634400914,91695,SYNTHETIC
2022-08-14,144.36373924946923,144.51156117380174,144.3260868450105,144.36373924946923,97556,SYNTHETIC
2022-08-15,143.86092228692604,144.16344056312593,143.82562879916426,143.86092228692604,77718,SYNTHETIC
2022-08-16,143.940239107418,144.01507125006884,143.75603235684468,143.940239107418,76086,SYNTHETIC
2022-08-17,143.2874247968349,143.30668212415873,143.2677483953324,143.2874247968349,79366,SYNTHETIC
2022-08-18,141.82300572704025,141.86830263046878,141.7363571402858,141.82300572704025,103780,SYNTHETIC
2022-08-19,142.0426731606751,142.28664218127915,141.8436899399662,142.0426731606751,89627,SYNTHETIC
2022-08-20,142.33391556994061,142.46748977352357,142.22832718010486,142.33391556994061,74104,SYNTHETIC
2022-08-21,141.4974326650686,141.62075136725372,141.44580395063204,141.4974326650686,71432,SYNTHETIC
2022-08-22,141.23916210704368,141.32251076702926,141.05086920657385,141.23916210704368,133135,SYNTHETIC
2022-08-23,141.71120015893925,141.7422687991212,141.68661603507206,141.71120015893925,113921,SYNTHETIC
2022-08-24,141.35474527057102,141.4786342981109,141.3209723456324,141.35474527057102,91077,SYNTHETIC
2022-08-25,141.15557564521623,141.31205382785083,141.0350531817753,141.15557564521623,118869,SYNTHETIC
2022-08-26,140.95526653587328,141.00943020302128,140.86638807176405,140.95526653587328,94047,SYNTHETIC
2022-08-27,141.9399843940649,142.11603037666026,141.88454586403847,141.9399843940649,134392,SYNTHETIC
2022-08-28,141.61493138855624,141.7335534651445,141.3597268729829,141.61493138855624,90157,SYNTHETIC
2022-08-29,142.6789681059019,142.80885152904773,142.67326668240585,142.6789681059019,86113,SYNTHETIC
2022-08-30,143.9258988364521,143.9433602233318,143.8429468056994,143.9258988364521,82137,SYNTHETIC
2022-08-31,144.8240807773521,144.86275714474,144.54607445847995,144.8240807773521,73488,SYNTHETIC
2022-09-01,145.1246386222854,145.14598338626686,144.9519007543644,145.1246386222854,96601,SYNTHETIC
2022-09-02,146.66760220492952,146.74712684923654,146.39823246537168,146.66760220492952,105699,SYNTHETIC
2022-09-03,145.89598431241353,146.0668437930776,145.82158908437148,145.89598431241353,86117,SYNTHETIC
2022-09-04,146.29515786007352,146.30733157909577,146.2143044781097,146.29515786007352,105482,SYNTHETIC
2022-09-05,147.78466520824026,147.83543253028031,147.6243107814594,147.78466520824026,116943,SYNTHETIC
2022-09-06,149.19749075374256,149.20054077364856,148.99135867941752,149.19749075374256,91812,SYNTHETIC
2022-09-07,151.17159429739684,151.23998945529104,150.9648407189699,151.17159429739684,51358,SYNTHETIC
2022-09-08,154.51101152405545,154.56322341348385,154.41234328387517,154.51101152405545,76396,SYNTHETIC
2022-09-09,155.976662922335,156.06182007381705,155.9672616038585,155.976662922335,85463,SYNTHETIC
2022-09-10,156.96020134437498,156.96433951773386,156.8194995247126,156.96020134437498,110096,SYNTHETIC
2022-09-11,158.29708782579456,158.41592127928985,158.06468844593678,158.29708782579456,100803,SYNTHETIC
2022-09-12,159.86369874650129,160.0736379535642,159.7869735753429,159.86369874650129,125700,SYNTHETIC
2022-09-13,161.04362462737012,161.09340563167333,160.84178031573884,161.04362462737012,100640,SYNTHETIC
2022-09-14,162.05002474338767,162.15958030996214,161.75955955837392,162.05002474338767,93507,SYNTHETIC
2022-09-15,162.4557518451423,162.54969045665302,162.35318140383794,162.4557518451423,77252,SYNTHETIC
2022-09-16,162.85982529437442,163.09171277509262,162.6968104552351,162.85982529437442,71850,SYNTHETIC
2022-09-17,164.5721017771182,164.85073587711196,164.23938987526154,164.5721017771182,93849,SYNTHETIC
2022-09-18,166.2660294647348,166.4263108124089,166.13942457169102,166.2660294647348,92199,SYNTHETIC
2022-09-19,168.62086949934687,168.67441931357595,168.44944929972192,168.62086949934687,86652,SYNTHETIC
2022-09-20,169.92222622323783,169.99191196783173,169.76597200772815,169.92222622323783,111830,SYNTHETIC
2022-09-21,171.42771542356795,171.48991210929373,171.38753771447045,171.42771542356795,77235,SYNTHETIC
2022-09-22,173.0743708254621,173.4307431226209,172.91185246332554,173.0743708254621,80364,SYNTHETIC
2022-09-23,173.50549345567052,173.57986517825162,173.40351332535806,173.50549345567052,105384,SYNTHETIC
2022-09-24,174.06802598533596,174.1299641417329,173.78705396000885,174.06802598533596,92827,SYNTHETIC
2022-09-25,173.17946728888714,173.64916918011014,173.15044698925695,173.17946728888714,90511,SYNTHETIC
2022-09-26,174.0868301734758,174.4060429832264,173.87820117342133,174.0868301734758,120817,SYNTHETIC
2022-09-27,174.86728238643548,175.20781062995027,174.79302394913208,174.86728238643548,110123,SYNTHETIC
2022-09-28,176.35689518681863,176.39051112875202,176.17885979725085,176.35689518681863,104739,SYNTHETIC
2022-09-29,177.68066727117755,177.8853885341056,177.62180299378412,177.68066727117755,126172,SYNTHETIC
2022-09-30,177.7806783044097,177.98438935575547,177.67026731968951,177.7806783044097,111659,SYNTHETIC
2022-10-01,177.69747702436845,177.74641444031775,177.3982011730147,177.69747702436845,127269,SYNTHETIC
